id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
32673532,Lovely 1br in the heart of NoMad with fireplace,6211699840,unconfirmed,Vanessa,Manhattan,Midtown,40.74313,-73.98466,United States,US,False,flexible,Entire home/apt,2018.0,$813 ,$163 ,5.0,1.0,1/14/2022,0.59,4.0,1.0,14.0,,
13257978,Private room in a peaceful home ❤,47420093123,verified,Christopher,Manhattan,East Harlem,40.79274,-73.94286,United States,US,False,strict,Private room,2008.0,$918 ,$184 ,1.0,81.0,4/21/2018,2.93,1.0,1.0,0.0,"No smoking, no loud music after 11pm.",
50983381,Fort Greene apartment,82691503108,verified,Emi,Brooklyn,Fort Greene,40.69613,-73.97364,United States,US,True,moderate,Private room,2018.0,$240 ,$48 ,3.0,0.0,,,2.0,2.0,0.0,"Please be respectful, Thank you !",
46245752,Boho Brooklyn nest,98498563208,unconfirmed,Mac,Brooklyn,Williamsburg,40.71983,-73.9592,United States,US,True,moderate,Entire home/apt,2020.0,$653 ,$131 ,2.0,23.0,3/26/2019,0.96,2.0,1.0,0.0,"We are flexible & accommodating, but just expect guests to be respectful to us and our neighbors  - particularly during late hours.",
7464351,Bright loft style room in Bed-Stuy,26616236859,unconfirmed,Geoffrey,Brooklyn,Bedford-Stuyvesant,40.6948,-73.94161,United States,US,True,strict,Private room,2005.0,$541 ,$108 ,1.0,2.0,11/2/2015,0.04,5.0,1.0,117.0,,
39073032,"LUXURY BEDROOM FOR RENT, close to Manhattan.",55488211789,unconfirmed,Jessie,Queens,Maspeth,40.73094,-73.90131,United States,US,True,flexible,Private room,2013.0,$465 ,$93 ,2.0,13.0,1/13/2019,0.9,4.0,1.0,35.0,,
52833586,Cozy Studio Apartment,39012403113,verified,Endazsia,Brooklyn,Bedford-Stuyvesant,40.68246,-73.94861,United States,US,True,strict,Entire home/apt,2019.0,$873 ,$175 ,1.0,21.0,6/21/2019,1.75,3.0,2.0,0.0,,
1778974,Slick Studio with High Ceilings,62441226967,verified,Ian,Manhattan,Gramercy,40.73326,-73.98245,United States,US,False,strict,Entire home/apt,2015.0,$670 ,$134 ,8.0,6.0,9/4/2013,0.07,2.0,1.0,197.0,"Please treat the interior of the unit, including all furniture with respect.   No smoking or pets allowed. Enjoy yourself but please keep noise to acceptable levels at night to avoid disturbing neighbors.  No parties please.",
30655980,A cozy private room in a 3 bedroom apt   3rd floor,65897636000,verified,Sitar,Bronx,Clason Point,40.813202,-73.860687,United States,US,False,flexible,Private room,2014.0,$716 ,$143 ,1.0,6.0,2/16/2022,0.8,5.0,1.0,233.0,,
12434498,very clean and spacious,42978488689,verified,Carlos,Manhattan,Washington Heights,40.8439,-73.93744,United States,US,False,moderate,Private room,2004.0,$257 ,$51 ,1.0,165.0,6/16/2019,5.35,5.0,2.0,120.0,"NO PETS.  NO SMOKING.  NO PARTIES.  No recreational drugs.  No open flames.  No excess noise after 10:00 pm.  Avoid disturbing neighbors.   NO PETS.  If a pet is found on the premise, a pet surcharge of $300 will be applied. You will be asked to leave immediately and will forfeit your security deposit if an animal is on the property without permission of owner. NO SMOKING PLEASE.  A $500 cleaning fee will be deducted from your deposit if smoking occurs in the unit. This is a NO PARTY house. Parties, loud get-togethers, or gatherings are not allowed because of neighbor issues, and possible damage to property. If a party, loud gathering, or loud disturbance does occur, or if neighbors or other guests call for a loud disturbance, you will forfeit your security deposit and will be evicted immediately. Please Note:  Guests must provide their own toiletries/cleaning supplies/paper products.  We will have a starter kit of toiletries and cleaning supplies at the house, but you will need to rep",
23413118,Spacious 3 bed suite next to transit NYC,87313646450,unconfirmed,Ori,Manhattan,Washington Heights,40.83397,-73.94541,United States,US,True,flexible,Private room,2003.0,$82 ,$16 ,1.0,25.0,7/4/2019,4.36,2.0,2.0,80.0,"Please be clean and respectful of the apartment, building and neighbors. No smoking indoors. Pets are allowed on a case by case basis.",
50580755,"Huge Yellow Room- AC, 20 Min to Manhattan",48458784104,unconfirmed,Cristina And Sasha,Brooklyn,Bushwick,40.69891,-73.93072,United States,US,True,flexible,Private room,2018.0,$237 ,$47 ,1.0,158.0,6/25/2019,4.93,2.0,2.0,201.0,,
55251556,"352 Prospect pl, 1st floor",41052856939,verified,Allam,Brooklyn,Prospect Heights,40.67769,-73.96548,United States,US,False,flexible,Entire home/apt,2019.0,$232 ,$46 ,15.0,2.0,11/3/2018,0.24,4.0,1.0,57.0,,
24506119,Airy Sunlit BedStuy BnB,83079031547,unconfirmed,J.L.,Brooklyn,Bedford-Stuyvesant,40.68831,-73.94066,United States,US,True,flexible,Private room,2006.0,$713 ,$143 ,14.0,0.0,,,2.0,1.0,37.0,"Please Note: This unit was just gut-renovated in May 2015 and it comfortably accommodates 8 guests (two guests in each bedroom and/or guest(s) on the available air mattresses). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, please let me know, as I have an arsenal of ",
38731711,Contemporary bedroom in brownstone with nice view,38127498546,unconfirmed,Adeyemi,Brooklyn,Bedford-Stuyvesant,40.68279,-73.9117,United States,US,False,moderate,Private room,2015.0,$659 ,$132 ,1.0,95.0,6/21/2019,4.37,3.0,6.0,232.0,,
37667428,Cozy modern large 1BR apartment in Sunnyside,19277775457,unconfirmed,Pilar,Queens,Sunnyside,40.746,-73.9194,United States,US,False,flexible,Entire home/apt,2012.0,$802 ,$160 ,80.0,2.0,11/30/2020,0.06,3.0,1.0,55.0,,
12140122,Economy Brooklyn Space for your NYC Adventure!,37019915185,verified,Eric,Brooklyn,Crown Heights,40.67368,-73.92165,United States,US,True,moderate,Private room,2011.0,"$1,110 ",$222 ,2.0,97.0,6/24/2019,3.07,3.0,5.0,145.0,,
40219607,Large 2 BR Loft Downtown NY,13858745152,verified,Ernesto,Manhattan,Chinatown,40.71702,-73.99566,United States,US,False,strict,Entire home/apt,2013.0,"$1,036 ",$207 ,5.0,31.0,6/23/2019,0.45,3.0,1.0,278.0,,
3799288,"Sunny and Quiet private apartment, great location!",17817456273,verified,Michael,Manhattan,Chelsea,40.74994,-73.99612,United States,US,False,moderate,Entire home/apt,2005.0,$980 ,$196 ,75.0,13.0,4/30/2019,0.23,1.0,19.0,225.0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
17479759,Amazing huge sunny room in the historical building,5300250323,verified,Ivan,Brooklyn,Sheepshead Bay,40.60407,-73.95302,United States,US,False,moderate,Private room,2016.0,$261 ,$52 ,2.0,13.0,3/10/2019,1.38,2.0,1.0,71.0,This is not a party building. It is quiet and peaceful. Anyone who is looking to party/smoke should look elsewhere.,
26752324,Billion Dollar View Luxury Apt in Hudson Yard,86551255943,unconfirmed,Sandy,Manhattan,Chelsea,40.75217,-73.99828,United States,US,False,flexible,Entire home/apt,2013.0,$480 ,$96 ,3.0,1.0,6/11/2019,1.0,2.0,1.0,196.0,No smoking.,
22529438,New Years  in NYC - in a Gold Star Resort,70840749232,unconfirmed,Terry,Manhattan,Midtown,40.76424,-73.98143,United States,US,True,flexible,Private room,2007.0,$995 ,$199 ,3.0,0.0,,,3.0,1.0,3.0,We're flexible on check-in/checkout times,
43978561,"Master bedroom , your own bathroom in 2bed apart",77018974701,unconfirmed,Viktoria,Manhattan,East Harlem,40.79227,-73.94536,United States,US,True,moderate,Private room,2014.0,"$1,034 ",$207 ,1.0,138.0,6/30/2019,5.31,4.0,1.0,34.0,,
14830928,Steps to Central Park: spacious and cozy UWS 1BR,43035652371,unconfirmed,Diana,Manhattan,Upper West Side,40.78284,-73.97203,United States,US,True,strict,Entire home/apt,2016.0,$886 ,$177 ,1.0,0.0,,,5.0,1.0,0.0,- Please clean tools after you use kitchen - Please keep quite after 11pm,
14405105,Upper West Side One Bedroom Oasis,70838879890,unconfirmed,Logan,Manhattan,Upper West Side,40.80179,-73.96872,United States,US,True,flexible,Entire home/apt,2019.0,$236 ,$47 ,2.0,4.0,7/1/2019,0.16,4.0,1.0,142.0,I would appreciate quest to show respect to the house,
21708168,2 bedroom Apartment.,93528188196,verified,Ife,Queens,Edgemere,40.5939,-73.77361,United States,US,True,strict,Entire home/apt,2013.0,$670 ,$134 ,7.0,1.0,6/8/2019,0.94,4.0,1.0,87.0,"(website hidden) intentional damage is done to the boat or its contents.  (website hidden) charges are incurred due to contraband, pets or collection of rents or services rendered during the stay. 3.All debris, rubbish and discards are placed in the properly bagged, and soiled dishes are placed cleaned. 4.All keys are left on the kitchen table and unit is left locked. (website hidden) linens are lost or damaged. (website hidden) Early check-in or late check-out, unless approved in advance. 5.PAYMENT - An advance payment equal to 50% of the total is required when the reservation is confirmed. The balance is due one month before your arrival date. Please make payments in the form of credit card (Mastercard or Visa). We do not accept payments in the form of traveler's checks, bank money orders, cashiers checks or personal checks. 6.CANCELLATIONS - A sixty (60) day advance notice is required for cancellation. Cancellations that are made more than sixty (60) days prior to the arrival date w",
41069044,Spacious Sunny Rm in Stylish Duplex,9889374283,unconfirmed,Keith,Brooklyn,Bedford-Stuyvesant,40.68167,-73.92525,United States,US,True,strict,Private room,2004.0,$144 ,$29 ,3.0,13.0,8/14/2017,0.28,4.0,2.0,333.0,,
9687910,Private Bed and Bath for Two!,90390379738,unconfirmed,Janet,Brooklyn,Sunset Park,40.6367,-74.01516,United States,US,True,flexible,Private room,2021.0,$343 ,$69 ,3.0,4.0,9/18/2016,0.11,4.0,1.0,250.0,We live in close proximity to our neighbors so we are not able to allow parties or large gatherings or late night partying.,
31438589,Spacious Studio in my new smart house,10088665494,unconfirmed,Dorina,Queens,Middle Village,40.71558,-73.88233,United States,US,False,strict,Entire home/apt,2022.0,"$1,025 ",$205 ,4.0,234.0,2/7/2022,2.52,2.0,2.0,305.0,,
27919333,Studio on West 14th Street and 7th Avenue,68346592706,unconfirmed,Richard,Manhattan,West Village,40.73713,-73.9987,United States,US,False,moderate,Entire home/apt,2016.0,$765 ,$153 ,1.0,0.0,,,5.0,1.0,110.0,,
15219747,Cozy Room in Brooklyn (5 min from J train),3579778376,unconfirmed,Holly,Brooklyn,Bedford-Stuyvesant,40.69268,-73.93054,United States,US,False,moderate,Private room,2018.0,"$1,119 ",$224 ,5.0,1.0,9/4/2017,0.04,3.0,1.0,6.0,,
17993398,Modern Home with Exposed Brick on a Quiet Street,653657282,unconfirmed,David,Brooklyn,Bushwick,40.70329,-73.92213,United States,US,True,moderate,Private room,2017.0,$260 ,$52 ,1.0,20.0,6/27/2019,1.27,4.0,1.0,89.0,,
10252913,"Cute, clean studio in Central Harlem",33476240698,unconfirmed,Rahel,Manhattan,Harlem,40.81619,-73.93798,United States,US,False,moderate,Entire home/apt,2012.0,$518 ,$104 ,1.0,2.0,7/6/2016,0.05,5.0,1.0,40.0,Always lock the front door and the apartment door. Always enter/exit through the front door. Don't smoke in the house. Don't leave dirty dishes.  Tidy the kitchen when done and leave dishes ti dry in the dishwasher rack.  Feel free to use the dishwasher.  Detergent is under the sink.,
23761067,3 private bedrooms in historic Harlem brownstone?,48708100534,verified,Rumiko,Manhattan,Harlem,40.8167,-73.94421,United States,US,False,strict,Private room,2010.0,$881 ,$176 ,2.0,1.0,5/27/2019,0.7,2.0,1.0,76.0,,
4001430,Stunning 2 bed 2bath Wall St. Luxury Apt,25393694525,verified,Andrew M.,Manhattan,Financial District,40.70563,-74.00878,United States,US,False,moderate,Entire home/apt,2008.0,"$1,133 ",$227 ,3.0,9.0,5/26/2018,0.19,3.0,1.0,134.0,"This is a very quiet building.  In addition to this studio there are several other apartments besides my living space.  We are all very quiet.  And of course, no smoking or burning of scented candles.",
46192179,"Modern townhouse in Clinton Hill, Brooklyn",92268084755,verified,Gregory,Brooklyn,Fort Greene,40.69604,-73.9708,United States,US,True,flexible,Entire home/apt,2003.0,$779 ,$156 ,7.0,0.0,,,5.0,1.0,145.0,,
8425905,Beautiful Brooklyn Apartment!,31078885075,verified,Lukre,Brooklyn,Bedford-Stuyvesant,40.68273,-73.94786,United States,US,True,strict,Private room,2016.0,"$1,112 ",$222 ,1.0,18.0,12/29/2018,0.49,4.0,1.0,37.0,No smoking and illegal drug use. Please Minimize noise after 1030pm No guests,
35781876,a budget  room,69194946653,verified,Mei,Queens,Bayside,40.75345,-73.7719,United States,US,True,moderate,Private room,2012.0,$918 ,$184 ,15.0,34.0,10/26/2021,0.53,2.0,2.0,64.0,,
43601340,near Williamsburg/Manhattan/ Greenpoint - 1 b/1b,79661810120,unconfirmed,Gino,Brooklyn,Greenpoint,40.72388,-73.9404,United States,US,True,strict,Entire home/apt,2008.0,$688 ,$138 ,3.0,0.0,,,5.0,2.0,364.0,,
30289253,Lovely one bedroom apartment full house.,80713605261,verified,Tyreek,Queens,Long Island City,40.75546,-73.93463,United States,US,True,moderate,Entire home/apt,2022.0,"$1,055 ",$211 ,1.0,1.0,2/20/2022,1.0,4.0,1.0,354.0,,
16418791,Private Bedroom in Modern CondoTriplex,65101441422,verified,Taylor,Brooklyn,Crown Heights,40.67672,-73.92964,United States,US,True,moderate,Private room,2008.0,$267 ,$53 ,1.0,32.0,9/9/2018,1.62,5.0,1.0,0.0,,
23411461,Private Room in Spacious Apt by Prospect Park,76010474010,verified,Jamie,Brooklyn,Flatbush,40.65218,-73.96551,United States,US,True,moderate,Private room,2007.0,$884 ,$177 ,7.0,4.0,7/6/2019,0.92,2.0,1.0,1.0,No smoking or pets.,
47485113,"Nice, Comfortable Cozy 1 Bedroom.",88308047996,unconfirmed,Damian,Brooklyn,Prospect-Lefferts Gardens,40.65505,-73.96086,United States,US,True,flexible,Entire home/apt,2010.0,$850 ,$170 ,4.0,4.0,10/23/2016,0.11,1.0,1.0,-5.0,,
33782550,Space for Creating and Staying  in Bed-Stuy,84982034847,verified,Doretha,Brooklyn,Bedford-Stuyvesant,40.69566,-73.94521,United States,US,False,moderate,Entire home/apt,2018.0,$749 ,$150 ,2.0,22.0,1/1/2022,0.57,4.0,1.0,308.0,,
51450075,Spacious Apt. 20 Mins from Manhattan!,26790264441,unconfirmed,Dan,Queens,Astoria,40.76043,-73.91465,United States,US,False,strict,Private room,2010.0,"$1,075 ",$215 ,2.0,18.0,4/28/2019,0.62,5.0,1.0,364.0,"My ideal guests would be warm, friendly, and respectful of sharing my home and it's rhythms. I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",
49026583,Private Bed-Stuy Flat,1736090212,verified,Silvia,Brooklyn,Bedford-Stuyvesant,40.69127,-73.95085,United States,US,False,moderate,Entire home/apt,2022.0,$444 ,$89 ,3.0,40.0,6/2/2019,1.08,5.0,1.0,327.0,,
46249618,"#3 Bright And Cozy Room, 30 minutes to Manhattan",75412926496,verified,Stacy & Simon,Brooklyn,Cypress Hills,40.6884,-73.87253,United States,US,True,flexible,Private room,2021.0,$651 ,$130 ,30.0,46.0,6/29/2019,1.97,3.0,6.0,202.0,,
1290741,Large Luxury Upper East Side Studio,11373673042,verified,Cadie,Manhattan,Upper East Side,40.76684,-73.95944,United States,US,True,flexible,Entire home/apt,2014.0,$858 ,$172 ,7.0,39.0,7/7/2019,0.41,2.0,1.0,369.0,"HELP US AVOID MAKE-UP STAINS: Dear Guest, For make-up removal, if needed, kindly use the small face towels, and not our large white towels. Thanks for being considerate!",
3625866,Sublet near Columbia University,93214926863,unconfirmed,Berhani,Manhattan,Harlem,40.81742,-73.95358,United States,US,False,strict,Private room,2013.0,$547 ,$109 ,10.0,3.0,8/8/2015,0.05,2.0,1.0,28.0,,
10114286,East 60th Street~Perfect Studio for 2,1095894150,verified,Ruchi,Manhattan,Upper East Side,40.76161,-73.96192,United States,US,False,flexible,Entire home/apt,2021.0,$166 ,$33 ,30.0,0.0,,,3.0,49.0,359.0,,
18524710,Rustic Modern Brooklyn Apt,41471880387,unconfirmed,Tom,Brooklyn,Bedford-Stuyvesant,40.69103,-73.9288,United States,US,True,flexible,Entire home/apt,2017.0,$162 ,$32 ,30.0,1.0,5/3/2018,0.07,3.0,2.0,111.0,,
55195221,Gorgeous Sun-filled Rooftop Apt in Prime Harlem,24054960368,unconfirmed,Lucie,Manhattan,Harlem,40.8101,-73.94453,United States,US,True,flexible,Entire home/apt,2013.0,$120 ,$24 ,4.0,0.0,,,2.0,1.0,364.0,"* If you are booking a room, you must be the person staying in room. DO NOT book a room for somebody else!* *ALSO, please only book if you have a face photo in your profile!* This is a residential building, with professionals living throughout. Being respectful is a must! Loud music, smoking and pets are not allowed in the building. Also, only guests listed on the booking are allowed in the house. Strangers, friends or family members are not allowed inside the house. For your safety, and mine. :) Lost keys will result in a $50 fee to replace the locks in the house.",
